Date,Exchange Rate
2024-10-25 11:45:00,152.172
2024-10-25 12:00:00,152.193
2024-10-25 12:15:00,152.242
2024-10-25 12:30:00,152.186
2024-10-25 12:45:00,152.1
2024-10-25 13:00:00,152.16
2024-10-25 13:15:00,152.14
2024-10-25 13:30:00,152.258
2024-10-25 13:45:00,152.227
2024-10-25 14:00:00,152.24
2024-10-25 14:15:00,152.358
2024-10-25 14:30:00,152.358
2024-10-25 14:45:00,152.299
2024-10-25 15:00:00,152.26
2024-10-25 15:15:00,152.191
2024-10-25 15:30:00,152.228
2024-10-25 15:45:00,152.325
2024-10-25 16:00:00,152.244
2024-10-25 16:15:00,152.244
2024-10-25 16:30:00,152.244
2024-10-25 16:45:00,152.244
2024-10-27 17:15:00,152.718
2024-10-27 17:30:00,153.132
2024-10-27 17:45:00,152.975
2024-10-27 18:00:00,152.95
2024-10-27 18:15:00,152.902
2024-10-27 18:30:00,152.857
2024-10-27 18:45:00,152.872
2024-10-27 19:00:00,152.955
2024-10-27 19:15:00,153.033
2024-10-27 19:30:00,153.276
2024-10-27 19:45:00,153.213
2024-10-27 20:00:00,153.463
2024-10-27 20:15:00,153.599
2024-10-27 20:30:00,153.563
2024-10-27 20:45:00,153.791
2024-10-27 21:00:00,153.844
2024-10-27 21:15:00,153.737
2024-10-27 21:30:00,153.635
2024-10-27 21:45:00,153.615
2024-10-27 22:00:00,153.577
2024-10-27 22:15:00,153.527
2024-10-27 22:30:00,153.58
2024-10-27 22:45:00,153.648
2024-10-27 23:00:00,153.626
2024-10-27 23:15:00,153.461
2024-10-27 23:30:00,153.456
2024-10-27 23:45:00,153.562
2024-10-28 00:00:00,153.643
2024-10-28 00:15:00,153.712
2024-10-28 00:30:00,153.651
2024-10-28 00:45:00,153.64
2024-10-28 01:00:00,153.539
2024-10-28 01:15:00,153.413
2024-10-28 01:30:00,153.295
2024-10-28 01:45:00,153.349
2024-10-28 02:00:00,153.409
2024-10-28 02:15:00,153.447
2024-10-28 02:30:00,153.292
2024-10-28 02:45:00,153.226
2024-10-28 03:00:00,153.328
2024-10-28 03:15:00,153.323
2024-10-28 03:30:00,153.31
2024-10-28 03:45:00,153.257
2024-10-28 04:00:00,153.178
2024-10-28 04:15:00,153.134
2024-10-28 04:30:00,153.097
2024-10-28 04:45:00,153.051
2024-10-28 05:00:00,152.929
2024-10-28 05:15:00,152.703
2024-10-28 05:30:00,152.64
2024-10-28 05:45:00,152.507
2024-10-28 06:00:00,152.532
2024-10-28 06:15:00,152.604
2024-10-28 06:30:00,152.709
2024-10-28 06:45:00,152.729
2024-10-28 07:00:00,152.729
2024-10-28 07:15:00,152.586
2024-10-28 07:30:00,152.562
2024-10-28 07:45:00,152.592
2024-10-28 08:00:00,152.622
2024-10-28 08:15:00,152.697
2024-10-28 08:30:00,152.633
2024-10-28 08:45:00,152.645
2024-10-28 09:00:00,152.752
2024-10-28 09:15:00,152.954
2024-10-28 09:30:00,152.951
2024-10-28 09:45:00,153.025
2024-10-28 10:00:00,152.944
2024-10-28 10:15:00,152.922
2024-10-28 10:30:00,152.983
2024-10-28 10:45:00,153.065
2024-10-28 11:00:00,153.213
2024-10-28 11:15:00,153.187
2024-10-28 11:30:00,153.198
2024-10-28 11:45:00,153.214
2024-10-28 12:00:00,153.26
2024-10-28 12:15:00,153.253
2024-10-28 12:30:00,153.238
2024-10-28 12:45:00,153.285
2024-10-28 13:00:00,153.276
2024-10-28 13:15:00,153.342
2024-10-28 13:30:00,153.34
2024-10-28 13:45:00,153.301
2024-10-28 14:00:00,153.262
2024-10-28 14:15:00,153.252
2024-10-28 14:30:00,153.234
2024-10-28 14:45:00,153.221
2024-10-28 15:00:00,153.228
2024-10-28 15:15:00,153.239
2024-10-28 15:30:00,153.258
2024-10-28 15:45:00,153.29
2024-10-28 16:00:00,153.276
2024-10-28 16:15:00,153.275
2024-10-28 16:30:00,153.252
2024-10-28 16:45:00,153.24
2024-10-28 17:00:00,153.206
2024-10-28 17:15:00,153.284
2024-10-28 17:30:00,153.295
2024-10-28 17:45:00,153.314
2024-10-28 18:00:00,153.304
2024-10-28 18:15:00,153.295
2024-10-28 18:30:00,153.262
2024-10-28 18:45:00,153.25
2024-10-28 19:00:00,153.135
2024-10-28 19:15:00,153.117
2024-10-28 19:30:00,153.226
2024-10-28 19:45:00,153.142
2024-10-28 20:00:00,153.012
2024-10-28 20:15:00,153.001
2024-10-28 20:30:00,153.12
2024-10-28 20:45:00,152.918
2024-10-28 21:00:00,152.936
2024-10-28 21:15:00,152.949
2024-10-28 21:30:00,152.892
2024-10-28 21:45:00,152.937
2024-10-28 22:00:00,152.992
2024-10-28 22:15:00,153.002
2024-10-28 22:30:00,153.039
2024-10-28 22:45:00,153.138
2024-10-28 23:00:00,153.037
2024-10-28 23:15:00,152.925
2024-10-28 23:30:00,152.955
2024-10-28 23:45:00,152.988
2024-10-29 00:00:00,152.921
2024-10-29 00:15:00,152.918
2024-10-29 00:30:00,152.78
2024-10-29 00:45:00,152.863
2024-10-29 01:00:00,152.828
2024-10-29 01:15:00,153.026
2024-10-29 01:30:00,152.952
2024-10-29 01:45:00,153.014
2024-10-29 02:00:00,152.998
2024-10-29 02:15:00,153.128
2024-10-29 02:30:00,153.165
2024-10-29 02:45:00,153.247
2024-10-29 03:00:00,153.166
2024-10-29 03:15:00,153.21
2024-10-29 03:30:00,153.284
2024-10-29 03:45:00,153.392
2024-10-29 04:00:00,153.395
2024-10-29 04:15:00,153.362
2024-10-29 04:30:00,153.368
2024-10-29 04:45:00,153.392
2024-10-29 05:00:00,153.407
2024-10-29 05:15:00,153.458
2024-10-29 05:30:00,153.464
2024-10-29 05:45:00,153.368
2024-10-29 06:00:00,153.34
2024-10-29 06:15:00,153.417
2024-10-29 06:30:00,153.419
2024-10-29 06:45:00,153.468
2024-10-29 07:00:00,153.674
2024-10-29 07:15:00,153.688
2024-10-29 07:30:00,153.807
2024-10-29 07:45:00,153.792
2024-10-29 08:00:00,153.759
2024-10-29 08:15:00,153.778
2024-10-29 08:30:00,153.737
2024-10-29 08:45:00,153.704
2024-10-29 09:00:00,153.645
2024-10-29 09:15:00,153.592
2024-10-29 09:30:00,153.292
2024-10-29 09:45:00,153.285
2024-10-29 10:00:00,153.379
2024-10-29 10:15:00,153.57
2024-10-29 10:30:00,153.73
2024-10-29 10:45:00,153.576
2024-10-29 11:00:00,153.494
2024-10-29 11:15:00,153.417
2024-10-29 11:30:00,153.431
2024-10-29 11:45:00,153.558
2024-10-29 12:00:00,153.545
2024-10-29 12:15:00,153.319
2024-10-29 12:30:00,153.42
2024-10-29 12:45:00,153.45
2024-10-29 13:00:00,153.418
2024-10-29 13:15:00,153.53
2024-10-29 13:30:00,153.485
2024-10-29 13:45:00,153.475
2024-10-29 14:00:00,153.426
2024-10-29 14:15:00,153.467
2024-10-29 14:30:00,153.478
2024-10-29 14:45:00,153.438
2024-10-29 15:00:00,153.421
2024-10-29 15:15:00,153.402
2024-10-29 15:30:00,153.384
2024-10-29 15:45:00,153.351
2024-10-29 16:00:00,153.341
2024-10-29 16:15:00,153.383
2024-10-29 16:30:00,153.34
2024-10-29 16:45:00,153.359
2024-10-29 17:00:00,153.338
2024-10-29 17:15:00,153.373
2024-10-29 17:30:00,153.273
2024-10-29 17:45:00,153.224
2024-10-29 18:00:00,153.245
2024-10-29 18:15:00,153.193
2024-10-29 18:30:00,153.237
2024-10-29 18:45:00,153.288
2024-10-29 19:00:00,153.258
2024-10-29 19:15:00,153.128
2024-10-29 19:30:00,153.168
2024-10-29 19:45:00,153.21
2024-10-29 20:00:00,153.248
2024-10-29 20:15:00,153.246
2024-10-29 20:30:00,153.14
2024-10-29 20:45:00,153.154
2024-10-29 21:00:00,153.217
2024-10-29 21:15:00,153.33
2024-10-29 21:30:00,153.43
2024-10-29 21:45:00,153.311
2024-10-29 22:00:00,153.313
2024-10-29 22:15:00,153.326
2024-10-29 22:30:00,153.377
2024-10-29 22:45:00,153.309
2024-10-29 23:00:00,153.342
2024-10-29 23:15:00,153.306
2024-10-29 23:30:00,153.232
2024-10-29 23:45:00,153.243
2024-10-30 00:00:00,153.355
2024-10-30 00:15:00,153.289
2024-10-30 00:30:00,153.263
2024-10-30 00:45:00,153.222
2024-10-30 01:00:00,153.225
2024-10-30 01:15:00,153.389
2024-10-30 01:30:00,153.341
2024-10-30 01:45:00,153.257
2024-10-30 02:00:00,153.27
2024-10-30 02:15:00,153.266
2024-10-30 02:30:00,153.33
2024-10-30 02:45:00,153.323
2024-10-30 03:00:00,153.329
2024-10-30 03:15:00,153.167
2024-10-30 03:30:00,153.037
2024-10-30 03:45:00,153.015
2024-10-30 04:00:00,152.848
2024-10-30 04:15:00,153.078
2024-10-30 04:30:00,153.175
2024-10-30 04:45:00,153.111
2024-10-30 05:00:00,153.058
2024-10-30 05:15:00,152.886
2024-10-30 05:30:00,152.918
2024-10-30 05:45:00,152.923
2024-10-30 06:00:00,152.895
2024-10-30 06:15:00,152.89
2024-10-30 06:30:00,152.863
2024-10-30 06:45:00,152.97
2024-10-30 07:00:00,153.028
2024-10-30 07:15:00,153.009
2024-10-30 07:30:00,153.363
2024-10-30 07:45:00,153.375
2024-10-30 08:00:00,153.354
2024-10-30 08:15:00,153.37
2024-10-30 08:30:00,153.259
2024-10-30 08:45:00,153.116
2024-10-30 09:00:00,152.934
2024-10-30 09:15:00,153.066
2024-10-30 09:30:00,153.186
2024-10-30 09:45:00,153.238
2024-10-30 10:00:00,153.262
2024-10-30 10:15:00,153.352
2024-10-30 10:30:00,153.311
2024-10-30 10:45:00,153.336
2024-10-30 11:00:00,153.153
2024-10-30 11:15:00,153.184
2024-10-30 11:30:00,153.101
2024-10-30 11:45:00,153.068
2024-10-30 12:00:00,153.076
2024-10-30 12:15:00,153.209
2024-10-30 12:30:00,153.239
2024-10-30 12:45:00,153.189
2024-10-30 13:00:00,153.231
2024-10-30 13:15:00,153.199
2024-10-30 13:30:00,153.22
2024-10-30 13:45:00,153.225
2024-10-30 14:00:00,153.242
2024-10-30 14:15:00,153.385
2024-10-30 14:30:00,153.362
2024-10-30 14:45:00,153.323
2024-10-30 15:00:00,153.298
2024-10-30 15:15:00,153.319
2024-10-30 15:30:00,153.376
2024-10-30 15:45:00,153.357
2024-10-30 16:00:00,153.402
2024-10-30 16:15:00,153.338
2024-10-30 16:30:00,153.319
2024-10-30 16:45:00,153.299
2024-10-30 17:00:00,153.315
2024-10-30 17:15:00,153.321
2024-10-30 17:30:00,153.265
2024-10-30 17:45:00,153.272
2024-10-30 18:00:00,153.295
2024-10-30 18:15:00,153.271
2024-10-30 18:30:00,153.298
2024-10-30 18:45:00,153.261
2024-10-30 19:00:00,153.239
2024-10-30 19:15:00,153.24
2024-10-30 19:30:00,153.227
2024-10-30 19:45:00,153.335
2024-10-30 20:00:00,153.524
2024-10-30 20:15:00,153.433
2024-10-30 20:30:00,153.473
2024-10-30 20:45:00,153.481
2024-10-30 21:00:00,153.49
2024-10-30 21:15:00,153.489
2024-10-30 21:30:00,153.44
2024-10-30 21:45:00,153.38
2024-10-30 22:00:00,153.397
2024-10-30 22:15:00,153.247
2024-10-30 22:30:00,153.003
2024-10-30 22:45:00,153.073
2024-10-30 23:00:00,153.051
2024-10-30 23:15:00,152.866
2024-10-30 23:30:00,152.851
2024-10-30 23:45:00,152.886
2024-10-31 00:00:00,152.917
2024-10-31 00:15:00,152.942
2024-10-31 00:30:00,153.045
2024-10-31 00:45:00,152.949
2024-10-31 01:00:00,152.84
2024-10-31 01:15:00,152.813
2024-10-31 01:30:00,152.772
2024-10-31 01:45:00,152.632
2024-10-31 02:00:00,152.171
2024-10-31 02:15:00,152.365
2024-10-31 02:30:00,152.255
2024-10-31 02:45:00,152.388
2024-10-31 03:00:00,152.249
2024-10-31 03:15:00,152.182
2024-10-31 03:30:00,152.013
2024-10-31 03:45:00,152.143
2024-10-31 04:00:00,152.399
2024-10-31 04:15:00,152.464
2024-10-31 04:30:00,152.481
2024-10-31 04:45:00,152.371
2024-10-31 05:00:00,152.554
2024-10-31 05:15:00,152.347
2024-10-31 05:30:00,152.319
2024-10-31 05:45:00,152.492
2024-10-31 06:00:00,152.463
2024-10-31 06:15:00,152.679
2024-10-31 06:30:00,152.748
2024-10-31 06:45:00,152.803
2024-10-31 07:00:00,152.722
2024-10-31 07:15:00,152.707
2024-10-31 07:30:00,152.764
2024-10-31 07:45:00,152.703
2024-10-31 08:00:00,152.69
2024-10-31 08:15:00,152.805
2024-10-31 08:30:00,152.773
2024-10-31 08:45:00,152.754
2024-10-31 09:00:00,152.965
2024-10-31 09:15:00,152.774
2024-10-31 09:30:00,152.61
2024-10-31 09:45:00,152.594
2024-10-31 10:00:00,152.584
2024-10-31 10:15:00,152.596
2024-10-31 10:30:00,152.401
2024-10-31 10:45:00,152.364
2024-10-31 11:00:00,152.356
2024-10-31 11:15:00,152.312
2024-10-31 11:30:00,152.417
2024-10-31 11:45:00,152.484
2024-10-31 12:00:00,152.444
2024-10-31 12:15:00,152.36
2024-10-31 12:30:00,152.299
2024-10-31 12:45:00,152.262
2024-10-31 13:00:00,152.173
2024-10-31 13:15:00,152.006
2024-10-31 13:30:00,152.094
2024-10-31 13:45:00,151.945
2024-10-31 14:00:00,152.052
2024-10-31 14:15:00,151.999
2024-10-31 14:30:00,152.02
2024-10-31 14:45:00,152.019
2024-10-31 15:00:00,151.934
2024-10-31 15:15:00,151.95
2024-10-31 15:30:00,152.019
2024-10-31 15:45:00,151.993
2024-10-31 16:00:00,152.019
2024-10-31 16:15:00,151.99
2024-10-31 16:30:00,151.999
2024-10-31 16:45:00,152.004
2024-10-31 17:00:00,152.04
2024-10-31 17:15:00,152.04
2024-10-31 17:30:00,152.088
2024-10-31 17:45:00,152.1
2024-10-31 18:00:00,152.061
2024-10-31 18:15:00,151.849
2024-10-31 18:30:00,151.969
2024-10-31 18:45:00,151.858
2024-10-31 19:00:00,151.978
2024-10-31 19:15:00,152.068
2024-10-31 19:30:00,152.065
2024-10-31 19:45:00,152.037
2024-10-31 20:00:00,152.028
2024-10-31 20:15:00,151.982
2024-10-31 20:30:00,152.068
2024-10-31 20:45:00,152.267
2024-10-31 21:00:00,152.114
2024-10-31 21:15:00,152.186
2024-10-31 21:30:00,152.198
2024-10-31 21:45:00,152.297
2024-10-31 22:00:00,152.298
2024-10-31 22:15:00,152.319
2024-10-31 22:30:00,152.379
2024-10-31 22:45:00,152.335
2024-10-31 23:00:00,152.416
2024-10-31 23:15:00,152.495
2024-10-31 23:30:00,152.472
2024-10-31 23:45:00,152.463
2024-11-01 00:00:00,152.482
2024-11-01 00:15:00,152.42
2024-11-01 00:30:00,152.557
2024-11-01 00:45:00,152.598
2024-11-01 01:00:00,152.541
2024-11-01 01:15:00,152.492
2024-11-01 01:30:00,152.482
2024-11-01 01:45:00,152.467
2024-11-01 02:00:00,152.396
2024-11-01 02:15:00,152.341
2024-11-01 02:30:00,152.309
2024-11-01 02:45:00,152.416
2024-11-01 03:00:00,152.542
2024-11-01 03:15:00,152.632
2024-11-01 03:30:00,152.653
2024-11-01 03:45:00,152.656
2024-11-01 04:00:00,152.644
2024-11-01 04:15:00,152.569
2024-11-01 04:30:00,152.806
2024-11-01 04:45:00,152.773
2024-11-01 05:00:00,152.776
2024-11-01 05:15:00,152.826
2024-11-01 05:30:00,152.784
2024-11-01 05:45:00,152.729
2024-11-01 06:00:00,152.671
2024-11-01 06:15:00,152.64
2024-11-01 06:30:00,152.756
2024-11-01 06:45:00,152.717
2024-11-01 07:00:00,152.669
2024-11-01 07:15:00,152.749
2024-11-01 07:30:00,152.658
2024-11-01 07:45:00,151.925
2024-11-01 08:00:00,152.038
2024-11-01 08:15:00,152.031
2024-11-01 08:30:00,152.254
2024-11-01 08:45:00,152.145
2024-11-01 09:00:00,152.363
2024-11-01 09:15:00,152.694
2024-11-01 09:30:00,152.701
2024-11-01 09:45:00,152.855
2024-11-01 10:00:00,152.892
2024-11-01 10:15:00,152.933
2024-11-01 10:30:00,152.819
2024-11-01 10:45:00,152.913
2024-11-01 11:00:00,152.944
2024-11-01 11:15:00,152.933
2024-11-01 11:30:00,152.941
2024-11-01 11:45:00,152.972
2024-11-01 12:00:00,152.886
2024-11-01 12:15:00,152.905
2024-11-01 12:30:00,152.922
2024-11-01 12:45:00,153.048
2024-11-01 13:00:00,152.908
2024-11-01 13:15:00,152.93
2024-11-01 13:30:00,152.87
2024-11-01 13:45:00,152.905
2024-11-01 14:00:00,152.961
